left_char,right_char,strength_left,strength_right,value_left,scenario,value_left_rep1,value_left_rep2,sex,age,height,have_child,id_participant,strength_diff,age_left,age_right,age_diff
6,3,2,7,8,1,7,8,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-5,3,1,2
4,3,3,7,3,3,5,3,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-4,1,1,0
4,5,3,6,3,2,3,3,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-3,1,1,0
2,5,3,5,5,3,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-2,1,1,0
4,7,2,10,10,3,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-8,1,10,-9
7,5,10,5,7,2,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,5,10,1,9
7,3,10,7,9,1,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,3,10,1,9
4,6,2,3,7,1,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-1,1,3,-2
4,7,2,10,5,1,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-8,1,10,-9
7,1,10,1,1,2,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,9,10,0,10
2,7,3,10,2,2,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-7,1,10,-9
2,4,3,2,5,3,-1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,1,1,1,0
7,1,10,1,10,2,1,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,9,10,0,10
2,5,3,5,5,3,5,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-2,1,1,0
4,6,2,3,8,1,7,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-1,1,3,-2
7,5,10,5,8,2,7,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,5,10,1,9
2,7,3,10,1,2,2,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-7,1,10,-9
2,4,3,2,5,3,5,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,1,1,1,0
4,7,2,10,10,3,10,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-8,1,10,-9
4,7,2,10,4,1,5,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-8,1,10,-9
7,3,10,7,7,1,9,-1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,3,10,1,9
7,3,10,7,6,1,9,7,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,3,10,1,9
7,1,10,1,10,2,1,10,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,9,10,0,10
4,7,2,10,10,3,10,10,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-8,1,10,-9
2,7,3,10,2,2,2,1,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-7,1,10,-9
2,4,3,2,5,3,5,5,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,1,1,1,0
4,6,2,3,7,1,7,8,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-1,1,3,-2
2,5,3,5,5,3,5,5,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-2,1,1,0
7,5,10,5,8,2,7,8,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,5,10,1,9
4,7,2,10,3,1,5,4,1,21,173,0,bcf9c7378c9aa53ca37fb18031d3ec02,-8,1,10,-9
7,3,10,7,10,2,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,3,10,1,9
7,3,10,7,0,3,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,3,10,1,9
3,5,7,5,5,3,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,2,1,1,0
7,6,10,3,8,1,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,7,10,3,7
4,6,4,3,6,1,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,1,1,3,-2
4,5,4,5,4,2,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-1,1,1,0
2,5,4,5,5,3,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-1,1,1,0
1,3,1,7,2,1,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-6,0,1,-1
7,1,10,1,10,2,-1,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,9,10,0,10
2,5,4,5,5,3,5,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-1,1,1,0
1,3,1,7,2,1,2,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-6,0,1,-1
4,6,4,3,5,1,6,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,1,1,3,-2
7,3,10,7,10,2,10,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,3,10,1,9
7,1,10,1,10,2,10,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,9,10,0,10
7,3,10,7,0,3,0,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,3,10,1,9
7,6,10,3,8,1,8,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,7,10,3,7
4,5,4,5,4,2,4,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-1,1,1,0
3,5,7,5,5,3,5,-1,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,2,1,1,0
7,3,10,7,10,2,10,10,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,3,10,1,9
3,5,7,5,5,3,5,5,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,2,1,1,0
1,3,1,7,2,1,2,2,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-6,0,1,-1
7,3,10,7,0,3,0,0,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,3,10,1,9
4,5,4,5,4,2,4,4,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-1,1,1,0
7,6,10,3,9,1,8,8,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,7,10,3,7
4,6,4,3,7,1,6,5,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,1,1,3,-2
7,1,10,1,10,2,10,10,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,9,10,0,10
2,5,4,5,5,3,5,5,1,23,185,0,02d7fe7816f9fdb813c6e228fe36fd43,-1,1,1,0
1,6,1,8,2,3,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-7,0,3,-3
6,3,8,4,0,2,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,3,1,2
4,3,3,4,0,1,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-1,1,1,0
4,7,3,10,0,1,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-7,1,10,-9
7,3,10,4,10,2,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,6,10,1,9
6,3,8,4,5,3,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,3,1,2
1,3,1,4,0,2,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-3,0,1,-1
3,5,4,6,5,3,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-2,1,1,0
7,5,10,6,10,1,-1,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,10,1,9
4,7,3,10,0,1,0,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-7,1,10,-9
4,3,3,4,0,1,0,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-1,1,1,0
1,3,1,4,0,2,0,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-3,0,1,-1
6,3,8,4,0,2,0,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,3,1,2
1,6,1,8,5,3,2,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-7,0,3,-3
6,3,8,4,5,3,5,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,3,1,2
7,3,10,4,10,2,10,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,6,10,1,9
7,5,10,6,10,1,10,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,10,1,9
3,5,4,6,5,3,5,-1,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-2,1,1,0
7,3,10,4,10,2,10,10,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,6,10,1,9
6,3,8,4,0,2,0,0,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,3,1,2
1,3,1,4,0,2,0,0,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-3,0,1,-1
3,5,4,6,5,3,5,5,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-2,1,1,0
1,6,1,8,3,3,2,5,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-7,0,3,-3
6,3,8,4,5,3,5,5,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,3,1,2
7,5,10,6,10,1,10,10,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,4,10,1,9
4,7,3,10,0,1,0,0,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-7,1,10,-9
4,3,3,4,0,1,0,0,0,26,171,0,9975838637c5c45cfa96a058aa9c94db,-1,1,1,0
6,5,6,7,6,2,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
1,3,1,9,5,3,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-8,0,1,-1
6,5,6,7,4,1,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
7,5,10,7,7,1,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,3,10,1,9
4,7,5,10,3,2,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-5,1,10,-9
2,1,6,1,8,2,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,5,1,0,1
4,1,5,1,5,3,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,4,1,0,1
7,1,10,1,5,1,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,9,10,0,10
6,5,6,7,5,3,-1,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
4,7,5,10,3,2,3,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-5,1,10,-9
1,3,1,9,5,3,5,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-8,0,1,-1
6,5,6,7,5,3,5,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
6,5,6,7,5,1,4,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
7,5,10,7,7,1,7,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,3,10,1,9
4,1,5,1,5,3,5,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,4,1,0,1
2,1,6,1,8,2,8,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,5,1,0,1
7,1,10,1,5,1,5,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,9,10,0,10
6,5,6,7,4,2,6,-1,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
6,5,6,7,4,2,6,4,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
6,5,6,7,5,1,4,5,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
7,1,10,1,7,1,5,5,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,9,10,0,10
7,5,10,7,5,1,7,7,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,3,10,1,9
6,5,6,7,5,3,5,5,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-1,3,1,2
4,1,5,1,5,3,5,5,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,4,1,0,1
4,7,5,10,3,2,3,3,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-5,1,10,-9
2,1,6,1,7,2,8,8,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,5,1,0,1
1,3,1,9,5,3,5,5,0,24,153,0,0da2f285b58387f8e54155c1736bc17c,-8,0,1,-1
2,6,4,3,10,2,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,1,1,3,-2
4,3,2,6,7,3,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-4,1,1,0
6,5,3,3,4,2,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,0,3,1,2
7,6,10,3,10,1,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,7,10,3,7
4,5,2,3,4,2,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-1,1,1,0
6,3,3,6,3,1,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-3,3,1,2
6,5,3,3,5,3,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,0,3,1,2
2,7,4,10,0,1,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-6,1,10,-9
2,6,4,3,5,3,-1,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,1,1,3,-2
6,5,3,3,4,2,4,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,0,3,1,2
4,5,2,3,4,2,4,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-1,1,1,0
6,3,3,6,3,1,3,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-3,3,1,2
2,6,4,3,5,3,5,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,1,1,3,-2
7,6,10,3,10,1,10,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,7,10,3,7
2,7,4,10,0,1,0,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-6,1,10,-9
4,3,2,6,6,3,7,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-4,1,1,0
6,5,3,3,5,3,5,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,0,3,1,2
2,6,4,3,8,2,10,-1,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,1,1,3,-2
6,5,3,3,4,2,4,4,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,0,3,1,2
6,5,3,3,5,3,5,5,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,0,3,1,2
4,3,2,6,6,3,7,6,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-4,1,1,0
4,5,2,3,4,2,4,4,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-1,1,1,0
2,6,4,3,7,2,10,8,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,1,1,3,-2
2,7,4,10,0,1,0,0,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-6,1,10,-9
7,6,10,3,10,1,10,10,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,7,10,3,7
2,6,4,3,5,3,5,5,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,1,1,3,-2
6,3,3,6,2,1,3,3,1,22,176,0,d00584f7b8a4c0f8f669ca48d21fa0e4,-3,3,1,2
1,6,1,1,0,1,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,0,3,-3
4,5,8,8,3,3,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
6,3,1,8,10,1,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,-7,3,1,2
2,3,8,8,5,3,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
4,5,8,8,5,3,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
4,6,8,1,7,2,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,7,1,3,-2
7,3,10,8,10,2,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,2,10,1,9
7,3,10,8,10,1,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,2,10,1,9
2,5,8,8,4,2,-1,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
6,3,1,8,5,1,10,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,-7,3,1,2
4,5,8,8,5,3,5,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
2,5,8,8,4,2,4,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
7,3,10,8,10,2,10,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,2,10,1,9
4,6,8,1,9,2,7,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,7,1,3,-2
7,3,10,8,10,1,10,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,2,10,1,9
2,3,8,8,5,3,5,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
1,6,1,1,0,1,0,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,0,3,-3
4,5,8,8,5,3,3,-1,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
4,5,8,8,4,3,3,5,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
2,3,8,8,5,3,5,5,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
4,5,8,8,5,3,5,5,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
4,6,8,1,9,2,7,9,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,7,1,3,-2
2,5,8,8,4,2,4,4,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,1,1,0
6,3,1,8,10,1,10,5,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,-7,3,1,2
7,3,10,8,10,2,10,10,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,2,10,1,9
1,6,1,1,0,1,0,0,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,0,0,3,-3
7,3,10,8,10,1,10,10,0,22,165,0,26f1ac5da7d7a387c6aec4f649d1bc8b,2,10,1,9
6,5,2,4,5,3,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-2,3,1,2
2,1,6,1,10,2,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,5,1,0,1
4,6,3,2,5,3,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,1,1,3,-2
6,5,2,4,2,1,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-2,3,1,2
2,5,6,4,6,2,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,2,1,1,0
2,7,6,10,0,2,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-4,1,10,-9
2,4,6,3,5,1,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,3,1,1,0
2,4,6,3,5,3,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,3,1,1,0
4,5,3,4,5,1,-1,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-1,1,1,0
4,6,3,2,5,3,5,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,1,1,3,-2
4,5,3,4,5,1,5,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-1,1,1,0
2,4,6,3,5,3,5,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,3,1,1,0
2,5,6,4,6,2,6,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,2,1,1,0
6,5,2,4,1,1,2,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-2,3,1,2
2,7,6,10,0,2,0,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-4,1,10,-9
2,1,6,1,10,2,10,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,5,1,0,1
2,4,6,3,5,1,5,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,3,1,1,0
6,5,2,4,5,3,5,-1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-2,3,1,2
2,4,6,3,5,3,5,5,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,3,1,1,0
4,6,3,2,5,3,5,5,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,1,1,3,-2
2,1,6,1,10,2,10,10,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,5,1,0,1
4,5,3,4,5,1,5,5,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-1,1,1,0
2,7,6,10,0,2,0,0,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-4,1,10,-9
6,5,2,4,5,3,5,5,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-2,3,1,2
2,4,6,3,5,1,5,5,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,3,1,1,0
6,5,2,4,1,1,2,1,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,-2,3,1,2
2,5,6,4,6,2,6,6,1,24,175,0,930984237ab01d66b294f9a0ceca5d6f,2,1,1,0
4,3,6,2,4,3,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,4,1,1,0
1,5,1,4,2,2,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-3,0,1,-1
6,5,6,4,8,1,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
6,5,6,4,2,1,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
4,5,6,4,4,3,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,1,1,0
2,1,4,1,9,1,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,3,1,0,1
1,3,1,2,0,3,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-1,0,1,-1
6,5,6,4,7,2,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
4,7,6,10,0,2,-1,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-4,1,10,-9
6,5,6,4,7,2,7,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
1,3,1,2,0,3,0,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-1,0,1,-1
6,5,6,4,8,1,8,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
4,3,6,2,0,3,4,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,4,1,1,0
4,7,6,10,0,2,0,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-4,1,10,-9
1,5,1,4,7,2,2,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-3,0,1,-1
4,5,6,4,2,3,4,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,1,1,0
2,1,4,1,7,1,9,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,3,1,0,1
6,5,6,4,2,1,2,-1,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
6,5,6,4,6,1,2,2,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
6,5,6,4,3,1,8,8,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
4,3,6,2,7,3,4,0,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,4,1,1,0
1,5,1,4,3,2,2,7,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-3,0,1,-1
6,5,6,4,6,2,7,7,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,3,1,2
4,5,6,4,10,3,4,2,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,2,1,1,0
2,1,4,1,7,1,9,7,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,3,1,0,1
4,7,6,10,0,2,0,0,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-4,1,10,-9
1,3,1,2,0,3,0,0,2,20,210,1,3af5bd4be01318df14aeda6667560c9b,-1,0,1,-1
6,5,1,1,4,2,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,3,1,2
7,3,10,1,9,2,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
7,6,10,1,10,2,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,3,7
7,5,10,1,5,1,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
4,6,1,1,5,3,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,1,3,-2
7,3,10,1,7,1,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
1,5,1,1,3,3,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,0,1,-1
6,3,1,1,1,1,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,3,1,2
4,3,1,1,4,3,-1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,1,1,0
1,5,1,1,3,3,3,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,0,1,-1
7,3,10,1,8,1,7,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
4,3,1,1,4,3,4,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,1,1,0
7,3,10,1,8,2,9,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
6,5,1,1,2,2,4,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,3,1,2
7,6,10,1,10,2,10,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,3,7
7,5,10,1,8,1,5,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
6,3,1,1,0,1,1,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,3,1,2
4,6,1,1,5,3,5,-1,0,22,160,0,c97293455eee20134b8065013c747cf9,0,1,3,-2
7,3,10,1,8,1,7,8,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
7,3,10,1,9,2,9,8,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
1,5,1,1,2,3,3,3,0,22,160,0,c97293455eee20134b8065013c747cf9,0,0,1,-1
6,3,1,1,0,1,1,0,0,22,160,0,c97293455eee20134b8065013c747cf9,0,3,1,2
4,6,1,1,5,3,5,5,0,22,160,0,c97293455eee20134b8065013c747cf9,0,1,3,-2
4,3,1,1,5,3,4,4,0,22,160,0,c97293455eee20134b8065013c747cf9,0,1,1,0
6,5,1,1,2,2,4,2,0,22,160,0,c97293455eee20134b8065013c747cf9,0,3,1,2
7,5,10,1,8,1,5,8,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,1,9
7,6,10,1,10,2,10,10,0,22,160,0,c97293455eee20134b8065013c747cf9,9,10,3,7
2,5,10,13,5,3,-1,-1,1,23,175,0,d1eaa599847dc6887672c8a73e1b2321,-3,1,1,0
