left_char;right_char;strength_left;strength_right;value_left;scenario;value_left_rep1;value_left_rep2;sex;age;height;have_child;id_participant
7;1;10;1;5;7;-1;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;3;7;8;5;3;-1;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;6;7;5;6;9;-1;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
1;5;1;7;1;4;-1;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;4;7;6;5;2;-1;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;7;7;10;10;8;-1;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;6;7;5;6;9;6;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
1;5;1;7;1;4;1;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
7;5;10;7;6;5;6;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;7;7;10;8;8;10;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;3;7;8;5;3;5;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;4;7;6;5;2;5;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
4;5;6;7;5;1;5;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;3;7;8;4;6;5;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
7;1;10;1;5;7;5;-1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
4;5;6;7;5;1;5;5;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
1;5;1;7;1;4;1;1;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;3;7;8;5;3;5;5;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;6;7;5;6;9;6;6;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;3;7;8;4;6;5;4;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;4;7;6;5;2;5;5;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
7;5;10;7;6;5;6;6;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
7;1;10;1;5;7;5;5;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
2;7;7;10;8;8;10;8;0;24;170;0;813b44f5f309d5a6597fbcdce661ec82
1;6;1;2;5;2;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
7;6;10;2;8;1;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;7;4;10;3;5;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;3;4;6;4;4;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
1;5;1;6;2;3;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
7;6;10;2;0;9;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;3;4;6;4;6;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;6;4;2;6;8;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
3;5;6;6;5;7;-1;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
7;6;10;2;8;1;8;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
7;6;10;2;1;9;0;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
1;5;1;6;2;3;2;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;3;4;6;4;4;4;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;6;4;2;5;8;6;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
3;5;6;6;5;7;5;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;3;4;6;4;6;4;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
1;6;1;2;5;2;5;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;7;4;10;2;5;3;-1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
7;6;10;2;0;9;0;1;0;21;154;0;490895544f1107af8fccf3d3930e60a8
1;6;1;2;5;2;5;5;0;21;154;0;490895544f1107af8fccf3d3930e60a8
7;6;10;2;7;1;8;8;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;6;4;2;5;8;6;5;0;21;154;0;490895544f1107af8fccf3d3930e60a8
1;5;1;6;2;3;2;2;0;21;154;0;490895544f1107af8fccf3d3930e60a8
3;5;6;6;5;7;5;5;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;3;4;6;4;4;4;4;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;3;4;6;4;6;4;4;0;21;154;0;490895544f1107af8fccf3d3930e60a8
4;7;4;10;3;5;3;2;0;21;154;0;490895544f1107af8fccf3d3930e60a8
1;3;1;13;3;1;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
1;6;1;10;5;9;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;5;7;13;3;3;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;5;7;13;5;8;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;7;7;10;1;6;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
7;6;10;10;0;7;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
7;3;10;13;9;4;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
1;3;1;13;1;2;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
2;3;7;13;3;5;-1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
1;6;1;10;5;9;5;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;7;7;10;1;6;1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;5;7;13;4;3;3;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
7;3;10;13;9;4;9;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
2;3;7;13;3;5;3;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;5;7;13;5;8;5;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
1;3;1;13;1;2;1;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
1;3;1;13;3;1;3;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
7;6;10;10;0;7;0;-1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;7;7;10;1;6;1;1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
1;3;1;13;3;1;3;3;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
1;6;1;10;5;9;5;5;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
7;3;10;13;9;4;9;9;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
2;3;7;13;3;5;3;3;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;5;7;13;4;3;3;4;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
7;6;10;10;0;7;0;0;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
1;3;1;13;1;2;1;1;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
4;5;7;13;5;8;5;5;0;24;175;0;931034908c489f560fc0a8ddb5236fa6
3;5;6;6;6;5;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
4;5;4;6;5;8;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;1;10;1;10;4;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
2;6;4;2;6;9;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;3;10;6;8;1;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;6;10;2;10;3;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;6;10;2;8;6;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
2;1;4;1;5;7;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
6;3;2;6;2;2;-1;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;6;10;2;8;6;8;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
2;6;4;2;4;9;6;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
2;1;4;1;5;7;5;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
4;5;4;6;5;8;5;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
6;3;2;6;3;2;2;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;1;10;1;9;4;10;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
3;5;6;6;6;5;6;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;3;10;6;7;1;8;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;6;10;2;8;3;10;-1;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
2;6;4;2;5;9;6;4;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;3;10;6;7;1;8;7;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
4;5;4;6;5;8;5;5;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;6;10;2;9;3;10;8;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
2;1;4;1;5;7;5;5;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
3;5;6;6;4;5;6;6;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;6;10;2;8;6;8;8;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
6;3;2;6;2;2;2;3;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
7;1;10;1;9;4;10;9;0;23;170;0;f2291a01f4e3b93dce34d53b8c9932b6
1;3;1;6;3;5;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;5;10;5;1;2;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;1;10;1;10;6;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
6;5;2;5;5;1;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
3;5;6;5;5;4;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
4;7;3;10;10;9;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
4;3;3;6;5;8;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;1;10;1;0;7;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;6;10;2;10;3;-1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;6;10;2;10;3;10;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;1;10;1;10;6;10;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
3;5;6;5;5;4;5;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
1;3;1;6;2;5;3;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;1;10;1;0;7;0;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
6;5;2;5;5;1;5;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;5;10;5;10;2;1;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
4;7;3;10;10;9;10;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
4;3;3;6;5;8;5;-1;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;5;10;5;10;2;1;10;1;24;184;0;74208376f37edd82012039fa9418ffc6
4;3;3;6;5;8;5;5;1;24;184;0;74208376f37edd82012039fa9418ffc6
4;7;3;10;10;9;10;10;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;1;10;1;0;7;0;0;1;24;184;0;74208376f37edd82012039fa9418ffc6
3;5;6;5;5;4;5;5;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;6;10;2;10;3;10;10;1;24;184;0;74208376f37edd82012039fa9418ffc6
1;3;1;6;2;5;3;2;1;24;184;0;74208376f37edd82012039fa9418ffc6
7;1;10;1;10;6;10;10;1;24;184;0;74208376f37edd82012039fa9418ffc6
6;5;2;5;5;1;5;5;1;24;184;0;74208376f37edd82012039fa9418ffc6
2;3;7;9;5;3;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;1;6;1;7;6;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;5;7;9;3;5;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;6;6;3;5;8;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
7;5;10;9;8;4;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;3;7;9;5;7;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;5;6;9;5;9;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;6;7;3;9;2;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
6;3;3;9;1;1;-1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;1;6;1;7;6;7;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;3;7;9;5;7;5;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;6;6;3;5;8;5;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
6;3;3;9;2;1;1;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;6;7;3;8;2;9;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
7;5;10;9;8;4;8;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;5;6;9;5;9;5;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;5;7;9;4;5;3;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;3;7;9;5;3;5;-1;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;3;7;9;5;3;5;5;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;1;6;1;7;6;7;7;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;6;6;3;5;8;5;5;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
6;3;3;9;2;1;1;2;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
7;5;10;9;8;4;8;8;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;6;7;3;8;2;9;8;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
4;5;6;9;5;9;5;5;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;5;7;9;4;5;3;4;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
2;3;7;9;5;7;5;5;1;21;175;0;b9fad8a026c97b0a89b2c7ac4594d4d2
1;5;1;7;3;6;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
1;5;1;7;4;9;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
7;3;10;8;5;7;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
3;5;8;7;5;3;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
7;3;10;8;6;2;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
4;3;4;8;5;1;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
1;6;1;3;4;5;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
1;3;1;8;5;8;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
6;5;3;7;3;4;-1;-1;0;23;174;0;234328535f60e15283481ae7194dc989
1;5;1;7;3;6;3;-1;0;23;174;0;234328535f60e15283481ae7194dc989
6;5;3;7;3;4;3;-1;0;23;174;0;234328535f60e15283481ae7194dc989
1;5;1;7;4;9;4;-1;0;23;174;0;234328535f60e15283481ae7194dc989
3;5;8;7;5;3;5;-1;0;23;174;0;234328535f60e15283481ae7194dc989
7;3;10;8;5;7;5;-1;0;23;174;0;234328535f60e15283481ae7194dc989
1;3;1;8;5;8;5;-1;0;23;174;0;234328535f60e15283481ae7194dc989
7;3;10;8;7;2;6;-1;0;23;174;0;234328535f60e15283481ae7194dc989
1;6;1;3;4;5;4;-1;0;23;174;0;234328535f60e15283481ae7194dc989
4;3;4;8;5;1;5;-1;0;23;174;0;234328535f60e15283481ae7194dc989
1;5;1;7;3;6;3;3;0;23;174;0;234328535f60e15283481ae7194dc989
7;3;10;8;5;7;5;5;0;23;174;0;234328535f60e15283481ae7194dc989
7;3;10;8;5;2;6;7;0;23;174;0;234328535f60e15283481ae7194dc989
1;5;1;7;5;9;4;4;0;23;174;0;234328535f60e15283481ae7194dc989
3;5;8;7;5;3;5;5;0;23;174;0;234328535f60e15283481ae7194dc989
1;6;1;3;3;5;4;4;0;23;174;0;234328535f60e15283481ae7194dc989
4;3;4;8;5;1;5;5;0;23;174;0;234328535f60e15283481ae7194dc989
1;3;1;8;4;8;5;5;0;23;174;0;234328535f60e15283481ae7194dc989
6;5;3;7;3;4;3;3;0;23;174;0;234328535f60e15283481ae7194dc989
1;3;1;15;0;6;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;5;10;10;4;5;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
4;7;7;10;4;9;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
7;1;10;1;10;3;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
7;5;10;10;5;8;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
3;5;15;10;7;7;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;7;10;10;5;4;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;1;10;1;8;2;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
4;6;7;1;8;1;-1;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;1;10;1;10;2;8;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
7;1;10;1;10;3;10;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;5;10;10;4;5;4;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
3;5;15;10;7;7;7;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
7;5;10;10;4;8;5;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
4;7;7;10;4;9;4;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;7;10;10;5;4;5;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
1;3;1;15;0;6;0;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
4;6;7;1;8;1;8;-1;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;1;10;1;8;2;8;10;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
7;1;10;1;10;3;10;10;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
7;5;10;10;3;8;5;4;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
4;7;7;10;5;9;4;4;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
3;5;15;10;5;7;7;7;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
1;3;1;15;0;6;0;0;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
4;6;7;1;8;1;8;8;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;7;10;10;5;4;5;5;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
2;5;10;10;4;5;4;4;1;22;180;0;a5c685d7cef90479c0511c02ac7d61ff
1;5;1;8;7;9;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
6;5;6;8;3;1;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;5;4;8;3;5;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;6;4;6;5;7;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;6;10;6;9;4;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;5;4;8;3;2;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;5;10;8;5;6;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;1;10;1;5;8;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;6;10;6;8;3;-1;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;5;4;8;3;5;3;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
1;5;1;8;6;9;7;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;6;10;6;7;4;9;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;5;10;8;6;6;5;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;6;10;6;7;3;8;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;1;10;1;7;8;5;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
6;5;6;8;3;1;3;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;5;4;8;3;2;3;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;6;4;6;8;7;5;-1;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;1;10;1;6;8;5;7;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;5;4;8;3;5;3;3;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
1;5;1;8;4;9;7;6;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;5;10;8;7;6;5;6;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;6;10;6;7;3;8;7;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;6;4;6;6;7;5;8;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
7;6;10;6;6;4;9;7;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
6;5;6;8;3;1;3;3;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
4;5;4;8;3;2;3;3;0;24;167;0;2d4e66b83429a54a2656695ca2bb691e
3;5;12;10;5;3;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;1;10;1;9;8;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;4;8;6;5;2;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;5;10;10;3;9;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
1;3;1;12;0;4;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;1;8;1;9;6;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;5;8;10;4;1;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;5;10;10;7;5;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
4;1;6;1;9;7;-1;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;4;8;6;4;2;5;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
1;3;1;12;0;4;0;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
3;5;12;10;5;3;5;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
4;1;6;1;10;7;9;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;1;8;1;9;6;9;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;5;10;10;2;9;3;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;5;10;10;7;5;7;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;5;8;10;4;1;4;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;1;10;1;10;8;9;-1;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;1;10;1;10;8;9;10;0;21;170;0;dd23df5f25fb2015df462104eff67770
3;5;12;10;5;3;5;5;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;5;10;10;7;5;7;7;0;21;170;0;dd23df5f25fb2015df462104eff67770
7;5;10;10;2;9;3;2;0;21;170;0;dd23df5f25fb2015df462104eff67770
4;1;6;1;10;7;9;10;0;21;170;0;dd23df5f25fb2015df462104eff67770
1;3;1;12;0;4;0;0;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;5;8;10;4;1;4;4;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;4;8;6;5;2;5;4;0;21;170;0;dd23df5f25fb2015df462104eff67770
2;1;8;1;9;6;9;9;0;21;170;0;dd23df5f25fb2015df462104eff67770
4;7;6;10;2;2;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
2;5;7;11;2;8;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;6;5;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
2;5;7;11;6;9;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
1;6;1;5;2;1;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;5;3;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
4;5;6;11;2;4;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
1;3;1;11;0;6;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;5;7;-1;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
4;5;6;11;3;4;2;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
2;5;7;11;2;9;6;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;5;3;5;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;3;7;5;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
1;3;1;11;0;6;0;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
1;6;1;5;1;1;2;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;8;5;6;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
2;5;7;11;2;8;2;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
4;7;6;10;0;2;2;-1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;5;7;5;3;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
1;6;1;5;1;1;2;1;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
4;5;6;11;3;4;2;3;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
4;7;6;10;2;2;2;0;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
2;5;7;11;7;8;2;2;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;8;5;6;8;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
2;5;7;11;3;9;6;2;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
1;3;1;11;1;6;0;0;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
3;5;11;11;5;3;5;5;1;21;2;0;6890043011d1ced9f1f67c8b923498c3
6;3;2;5;6;9;-1;-1;0;24;164;0;a18e96144067ea9296695548c503d0a9
4;5;3;5;4;3;-1;-1;0;24;164;0;a18e96144067ea9296695548c503d0a9
6;3;2;5;8;6;-1;-1;0;24;164;0;a18e96144067ea9296695548c503d0a9
4;7;3;10;10;8;-1;-1;0;24;164;0;a18e96144067ea9296695548c503d0a9
7;6;10;2;10;1;-1;-1;0;24;164;0;a18e96144067ea9296695548c503d0a9
1;3;1;5;10;5;-1;-1;0;24;164;0;a18e96144067ea9296695548c503d0a9
6;5;2;5;9;2;-1;-1;0;24;164;0;a18e96144067ea9296695548c503d0a9
