personnage_1;personnage_2;force_1;force_2;scenarios;task_1;task_2;repetition_question;id_participant;age;sexe;taille;enfant
2;4;4;1;7;7;3;2;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
1;9;5;8;9;5;5;2;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
3;8;10;10;4;10;0;2;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
1;3;5;10;3;0;10;2;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
2;4;4;1;7;7;3;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
8;9;10;8;1;5;5;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
3;5;10;3;5;10;0;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
1;9;5;8;9;5;5;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
1;9;5;8;8;5;5;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
1;3;5;10;6;0;10;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
1;3;5;10;3;0;10;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
3;8;10;10;4;10;0;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
2;3;4;10;2;0;10;3;9adbe7d8be3b58a94d3436e827f2f076;21;Homme;175;Non
2;3;5;10;9;10;0;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;7;5;5;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;6;6;4;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;4;5;1;1;7;3;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;5;10;7;2;9;1;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;4;5;5;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;9;10;8;8;0;10;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
5;9;7;8;5;3;7;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;8;10;9;3;8;2;1;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
5;9;7;8;5;3;7;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;6;5;5;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;9;10;8;8;0;10;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;7;5;5;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;8;10;9;3;7;3;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;4;5;5;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;4;5;1;1;9;1;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;3;5;10;9;10;0;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;5;10;7;2;9;1;2;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;6;5;5;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;4;5;5;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;9;10;8;8;0;10;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;8;10;9;3;7;3;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;4;5;1;1;8;2;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;3;5;10;9;10;0;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
2;5;5;7;7;5;5;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
3;5;10;7;2;9;1;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
5;9;7;8;5;3;7;3;928a2c19e1366cd45cd0d3233d9b7a1f;21;Homme;179;Non
1;8;7;11;2;4;6;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;8;7;11;9;5;5;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;3;7;10;7;10;0;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
4;8;1;11;8;1;9;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
4;9;1;11;3;7;3;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
5;9;5;11;1;2;8;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
3;5;10;5;6;10;0;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
3;9;10;11;5;4;6;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;2;7;7;4;5;5;1;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;2;7;7;4;5;5;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;8;7;11;9;5;5;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;3;7;10;7;10;0;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
3;9;10;11;5;4;6;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
4;9;1;11;3;7;3;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
4;8;1;11;8;1;9;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
5;9;5;11;1;1;9;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
3;5;10;5;6;10;0;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;8;7;11;2;5;5;2;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
4;8;1;11;8;1;9;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;3;7;10;7;10;0;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
3;9;10;11;5;4;6;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
5;9;5;11;1;1;9;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;2;7;7;4;5;5;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;8;7;11;2;4;6;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
3;5;10;5;6;10;0;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
1;8;7;11;9;5;5;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
4;9;1;11;3;6;4;3;c5d5095c73183a518b6b741ba2cca2ea;21;Homme;181;Non
3;4;10;1;4;10;0;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
3;8;10;7;3;10;0;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
2;9;3;6;5;3;7;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;2;4;3;9;4;6;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;3;4;10;2;0;10;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
2;8;3;7;8;5;5;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
5;8;2;7;1;7;3;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
3;4;10;1;6;10;0;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;8;4;7;7;3;7;1;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
2;8;3;7;8;3;7;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;3;4;10;2;1;9;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
2;9;3;6;5;3;7;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;2;4;3;9;4;6;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
3;4;10;1;4;10;0;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
3;4;10;1;6;10;0;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
5;8;2;7;1;8;2;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;8;4;7;7;3;7;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
3;8;10;7;3;9;1;2;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;8;4;7;7;3;7;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
3;8;10;7;3;9;1;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;3;4;10;2;2;8;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
3;4;10;1;4;10;0;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;2;4;3;9;5;5;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
3;4;10;1;6;10;0;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
5;8;2;7;1;8;2;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
2;8;3;7;8;3;7;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
2;9;3;6;5;3;7;3;1ef6794e74be62b6bbfad92146ef9a48;23;Homme;184;Non
1;9;3;5;8;5;5;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;3;2;10;7;10;0;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;9;10;5;4;7;3;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;8;10;7;2;9;1;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;5;2;3;3;7;3;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;3;2;10;1;5;5;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;4;10;1;6;1;9;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
1;3;3;10;5;2;8;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
1;2;3;2;9;5;5;1;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;4;10;1;6;10;0;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
1;9;3;5;8;5;5;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;5;2;3;3;8;2;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;9;10;5;4;8;2;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
1;3;3;10;5;1;9;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
1;2;3;2;9;5;5;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;3;2;10;7;10;0;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;3;2;10;1;4;6;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;8;10;7;2;7;3;2;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;8;10;7;2;6;4;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;4;10;1;6;10;0;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;3;2;10;7;10;0;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
1;3;3;10;5;2;8;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
1;2;3;2;9;5;5;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;5;2;3;3;7;3;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
1;9;3;5;8;5;5;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;9;10;5;4;8;2;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
2;3;2;10;1;3;7;3;bcf9c7378c9aa53ca37fb18031d3ec02;21;Homme;173;Non
3;8;10;7;4;10;0;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;8;10;7;9;0;10;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
8;9;7;5;7;5;5;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;5;10;3;2;8;2;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
2;5;4;3;3;6;4;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
2;9;4;5;6;4;6;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
1;9;4;5;8;5;5;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
4;8;1;7;1;2;8;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;4;10;1;5;10;0;1;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
1;9;4;5;8;5;5;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
4;8;1;7;1;2;8;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
2;5;4;3;3;5;5;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;8;10;7;4;10;0;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;4;10;1;5;10;0;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;8;10;7;9;0;10;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;5;10;3;2;8;2;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
2;9;4;5;6;4;6;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
8;9;7;5;7;5;5;2;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;8;10;7;4;10;0;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
8;9;7;5;7;5;5;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
4;8;1;7;1;2;8;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;8;10;7;9;0;10;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
2;9;4;5;6;4;6;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;5;10;3;2;9;1;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
2;5;4;3;3;7;3;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
3;4;10;1;5;10;0;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
1;9;4;5;8;5;5;3;02d7fe7816f9fdb813c6e228fe36fd43;23;Homme;185;Non
4;5;1;8;8;2;8;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
5;8;8;4;5;0;10;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
2;8;3;4;1;0;10;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
2;3;3;10;3;0;10;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
3;8;10;4;6;10;0;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
5;8;8;4;9;5;5;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
4;8;1;4;4;0;10;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
8;9;4;6;7;5;5;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
3;9;10;6;2;10;0;1;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
2;3;3;10;3;0;10;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
2;8;3;4;1;0;10;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
4;8;1;4;4;0;10;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
5;8;8;4;5;0;10;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
4;5;1;8;8;5;5;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
5;8;8;4;9;5;5;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
3;8;10;4;6;10;0;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
3;9;10;6;2;10;0;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
8;9;4;6;7;5;5;2;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
3;8;10;4;6;10;0;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
5;8;8;4;5;0;10;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
4;8;1;4;4;0;10;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
8;9;4;6;7;5;5;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
4;5;1;8;8;3;7;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
5;8;8;4;9;5;5;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
3;9;10;6;2;10;0;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
2;3;3;10;3;0;10;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
2;8;3;4;1;0;10;3;9975838637c5c45cfa96a058aa9c94db;26;Femme;171;Non
5;9;6;7;4;6;4;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
4;8;1;9;8;5;5;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
5;9;6;7;1;4;6;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
3;9;10;7;3;7;3;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
2;3;5;10;5;3;7;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
1;4;6;1;6;8;2;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
2;4;5;1;7;5;5;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
3;4;10;1;2;5;5;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
5;9;6;7;9;5;5;1;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
2;3;5;10;5;3;7;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
4;8;1;9;8;5;5;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
5;9;6;7;9;5;5;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
5;9;6;7;1;5;5;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
3;9;10;7;3;7;3;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
2;4;5;1;7;5;5;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
1;4;6;1;6;8;2;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
3;4;10;1;2;5;5;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
5;9;6;7;4;4;6;2;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
5;9;6;7;4;4;6;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
5;9;6;7;1;5;5;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
3;4;10;1;2;7;3;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
3;9;10;7;3;5;5;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
5;9;6;7;9;5;5;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
2;4;5;1;7;5;5;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
2;3;5;10;5;3;7;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
1;4;6;1;6;7;3;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
4;8;1;9;8;5;5;3;0da2f285b58387f8e54155c1736bc17c;24;Femme;153;Non
1;5;4;3;4;10;0;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
2;8;2;6;9;7;3;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;9;3;3;5;4;6;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
3;5;10;3;3;10;0;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
2;9;2;3;6;4;6;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;8;3;6;2;3;7;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;9;3;3;8;5;5;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
1;3;4;10;1;0;10;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
1;5;4;3;7;5;5;1;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;9;3;3;5;4;6;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
2;9;2;3;6;4;6;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;8;3;6;2;3;7;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
1;5;4;3;7;5;5;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
3;5;10;3;3;10;0;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
1;3;4;10;1;0;10;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
2;8;2;6;9;6;4;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;9;3;3;8;5;5;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
1;5;4;3;4;8;2;2;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;9;3;3;5;4;6;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;9;3;3;8;5;5;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
2;8;2;6;9;6;4;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
2;9;2;3;6;4;6;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
1;5;4;3;4;7;3;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
1;3;4;10;1;0;10;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
3;5;10;3;3;10;0;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
1;5;4;3;7;5;5;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
5;8;3;6;2;2;8;3;d00584f7b8a4c0f8f669ca48d21fa0e4;22;Homme;176;Non
4;5;1;1;2;0;10;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;9;8;8;9;3;7;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
5;8;1;8;3;10;0;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
1;8;8;8;7;5;5;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;9;8;8;8;5;5;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;5;8;1;4;7;3;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
3;8;10;8;6;10;0;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
3;8;10;8;1;10;0;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
1;9;8;8;5;4;6;1;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
5;8;1;8;3;5;5;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;9;8;8;8;5;5;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
1;9;8;8;5;4;6;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
3;8;10;8;6;10;0;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;5;8;1;4;9;1;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
3;8;10;8;1;10;0;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
1;8;8;8;7;5;5;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
4;5;1;1;2;0;10;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;9;8;8;9;5;5;2;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;9;8;8;9;4;6;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
1;8;8;8;7;5;5;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;9;8;8;8;5;5;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
2;5;8;1;4;9;1;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
1;9;8;8;5;4;6;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
5;8;1;8;3;10;0;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
3;8;10;8;6;10;0;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
4;5;1;1;2;0;10;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
3;8;10;8;1;10;0;3;26f1ac5da7d7a387c6aec4f649d1bc8b;22;Femme;165;Non
5;9;2;4;9;5;5;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;4;6;1;4;10;0;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
2;5;3;2;7;5;5;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
5;9;2;4;2;2;8;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;9;6;4;5;6;4;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;3;6;10;6;0;10;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;2;6;3;1;5;5;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;2;6;3;8;5;5;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
2;9;3;4;3;5;5;1;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
2;5;3;2;7;5;5;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
2;9;3;4;3;5;5;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;2;6;3;8;5;5;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;9;6;4;5;6;4;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
5;9;2;4;2;1;9;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;3;6;10;6;0;10;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;4;6;1;4;10;0;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;2;6;3;1;5;5;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
5;9;2;4;9;5;5;2;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
1;2;6;3;8;5;5;3;930984237ab01d66b294f9a0ceca5d6f;24;Homme;175;Non
